kind,sheet,nm_key,display,source,month,vladimir_old_raw,vladimir_new_raw,delta_raw,planning_03,rounded_new_24,diff_03_minus_rounded
03_ne_round_new_24,Gremlin,915651041,915651041,Gremlin,2026-07,,180.0,,182.0,192,-10.0
03_ne_round_new_24,Gremlin,915651041,915651041,Gremlin,2026-08,,190.0,,196.0,192,4.0
03_ne_round_new_24,Gremlin,915651041,915651041,Gremlin,2026-09,,190.0,,224.0,192,32.0
03_ne_round_new_24,Gremlin,915654383,915654383,Gremlin,2026-05,,0.0,,528.0,0.0,528.0
03_ne_round_new_24,Gremlin,915654383,915654383,Gremlin,2026-08,,580.0,,528.0,600,-72.0
03_ne_round_new_24,Gremlin,915654383,915654383,Gremlin,2026-09,,510.0,,572.0,528,44.0
03_ne_round_new_24,Gremlin,915657151,915657151,Gremlin,2026-05,,0.0,,132.0,0.0,132.0
03_ne_round_new_24,Gremlin,915657151,915657151,Gremlin,2026-06,,130.0,,121.0,144,-23.0
03_ne_round_new_24,Gremlin,915657151,915657151,Gremlin,2026-07,,120.0,,121.0,120,1.0
03_ne_round_new_24,Gremlin,915657151,915657151,Gremlin,2026-08,,140.0,,143.0,144,-1.0
03_ne_round_new_24,Gremlin,915657151,915657151,Gremlin,2026-09,,140.0,,154.0,144,10.0
03_ne_round_new_24,Gremlin,117898026,117898026,Gremlin,2026-06,,0.0,,255.0,0.0,255.0
03_ne_round_new_24,Gremlin,117898026,117898026,Gremlin,2026-07,,253.0,,255.0,264,-9.0
03_ne_round_new_24,Gremlin,117898026,117898026,Gremlin,2026-08,,161.0,,165.0,168,-3.0
03_ne_round_new_24,Gremlin,117898026,117898026,Gremlin,2026-09,,161.0,,180.0,168,12.0
03_ne_round_new_24,Gremlin,117898028,117898028,Gremlin,2026-06,,0.0,,255.0,0.0,255.0
03_ne_round_new_24,Gremlin,117898028,117898028,Gremlin,2026-07,,253.0,,255.0,264,-9.0
03_ne_round_new_24,Gremlin,117898028,117898028,Gremlin,2026-08,,161.0,,165.0,168,-3.0
03_ne_round_new_24,Gremlin,117898028,117898028,Gremlin,2026-09,,161.0,,180.0,168,12.0
03_ne_round_new_24,Gremlin,312092267,312092267,Gremlin,2026-05,,506.0,,1590.0,528,1062.0
03_ne_round_new_24,Gremlin,312092267,312092267,Gremlin,2026-06,,1586.0,,870.0,1608,-738.0
03_ne_round_new_24,Gremlin,312092267,312092267,Gremlin,2026-07,,868.0,,870.0,888,-18.0
03_ne_round_new_24,Gremlin,312095680,312095680,Gremlin,2026-05,,386.0,,390.0,408,-18.0
03_ne_round_new_24,Gremlin,312095680,312095680,Gremlin,2026-06,,386.0,,390.0,408,-18.0
03_ne_round_new_24,Gremlin,312095680,312095680,Gremlin,2026-07,,386.0,,390.0,408,-18.0
03_ne_round_new_24,Gremlin,312095680,312095680,Gremlin,2026-08,,277.0,,280.0,288,-8.0
03_ne_round_new_24,Gremlin,312095680,312095680,Gremlin,2026-09,,277.0,,300.0,288,12.0
03_ne_round_new_24,Gremlin,313454432,313454432,Gremlin,2026-05,,318.0,,0.0,336,-336.0
03_ne_round_new_24,Gremlin,313454432,313454432,Gremlin,2026-08,,409.0,,680.0,432,248.0
03_ne_round_new_24,Gremlin,313454432,313454432,Gremlin,2026-09,,678.0,,800.0,696,104.0
03_ne_round_new_24,Gremlin,314747934,314747934,Gremlin,2026-05,,580.0,,700.0,600,100.0
03_ne_round_new_24,Gremlin,314747934,314747934,Gremlin,2026-06,,689.0,,480.0,696,-216.0
03_ne_round_new_24,Gremlin,314749803,314749803,Gremlin,2026-05,,414.0,,640.0,432,208.0
03_ne_round_new_24,Gremlin,314749803,314749803,Gremlin,2026-06,,640.0,,540.0,648,-108.0
03_ne_round_new_24,Gremlin,314749803,314749803,Gremlin,2026-07,,528.0,,540.0,528,12.0
03_ne_round_new_24,Gremlin,321586570,321586570,Gremlin,2026-05,,589.0,,816.0,600,216.0
03_ne_round_new_24,Gremlin,321586570,321586570,Gremlin,2026-06,,811.0,,468.0,816,-348.0
03_ne_round_new_24,Gremlin,321586570,321586570,Gremlin,2026-07,,467.0,,468.0,480,-12.0
03_ne_round_new_24,Gremlin,321586570,321586570,Gremlin,2026-09,,500.0,,588.0,504,84.0
03_ne_round_new_24,Gremlin,321597576,321597576,Gremlin,2026-05,,455.0,,648.0,456,192.0
03_ne_round_new_24,Gremlin,321597576,321597576,Gremlin,2026-06,,640.0,,528.0,648,-120.0
03_ne_round_new_24,Gremlin,321597576,321597576,Gremlin,2026-09,,381.0,,444.0,384,60.0
03_ne_round_new_24,Gremlin,321611695,321611695,Gremlin,2026-05,,442.0,,792.0,456,336.0
03_ne_round_new_24,Gremlin,321611695,321611695,Gremlin,2026-06,,782.0,,384.0,792,-408.0
03_ne_round_new_24,Gremlin,321611695,321611695,Gremlin,2026-08,,360.0,,372.0,360,12.0
03_ne_round_new_24,Gremlin,321611695,321611695,Gremlin,2026-09,,372.0,,432.0,384,48.0
03_ne_round_new_24,Gremlin,323089439,323089439,Gremlin,2026-05,,478.0,,540.0,480,60.0
03_ne_round_new_24,Gremlin,323089439,323089439,Gremlin,2026-06,,534.0,,300.0,552,-252.0
03_ne_round_new_24,Gremlin,323089439,323089439,Gremlin,2026-07,,295.0,,300.0,312,-12.0
03_ne_round_new_24,Gremlin,323089439,323089439,Gremlin,2026-08,,356.0,,384.0,360,24.0
03_ne_round_new_24,Gremlin,323089439,323089439,Gremlin,2026-09,,378.0,,420.0,384,36.0
03_ne_round_new_24,Gremlin,336435693,336435693,Gremlin,2026-05,,448.0,,1008.0,456,552.0
03_ne_round_new_24,Gremlin,336435693,336435693,Gremlin,2026-06,,1000.0,,408.0,1008,-600.0
03_ne_round_new_24,Gremlin,336435693,336435693,Gremlin,2026-09,,437.0,,552.0,456,96.0
03_ne_round_new_24,Gremlin,336451054,336451054,Gremlin,2026-05,,417.0,,600.0,432,168.0
03_ne_round_new_24,Gremlin,336451054,336451054,Gremlin,2026-06,,598.0,,480.0,600,-120.0
03_ne_round_new_24,Gremlin,336451054,336451054,Gremlin,2026-07,,443.0,,480.0,456,24.0
03_ne_round_new_24,Gremlin,336451054,336451054,Gremlin,2026-08,,274.0,,280.0,288,-8.0
03_ne_round_new_24,Gremlin,336451054,336451054,Gremlin,2026-09,,274.0,,360.0,288,72.0
03_ne_round_new_24,Gremlin,336455125,336455125,Gremlin,2026-05,,517.0,,720.0,528,192.0
03_ne_round_new_24,Gremlin,336455125,336455125,Gremlin,2026-06,,682.0,,520.0,696,-176.0
03_ne_round_new_24,Gremlin,336455125,336455125,Gremlin,2026-07,,511.0,,520.0,528,-8.0
03_ne_round_new_24,Gremlin,336455125,336455125,Gremlin,2026-09,,345.0,,440.0,360,80.0
03_ne_round_new_24,Gremlin,424774838,424774838,Gremlin,2026-05,,620.0,,760.0,624,136.0
03_ne_round_new_24,Gremlin,424774838,424774838,Gremlin,2026-06,,747.0,,420.0,768,-348.0
03_ne_round_new_24,Gremlin,424774838,424774838,Gremlin,2026-07,,408.0,,420.0,408,12.0
03_ne_round_new_24,Gremlin,424774838,424774838,Gremlin,2026-08,,410.0,,420.0,432,-12.0
03_ne_round_new_24,Gremlin,424774838,424774838,Gremlin,2026-09,,410.0,,520.0,432,88.0
03_ne_round_new_24,Gremlin,424775930,424775930,Gremlin,2026-05,,718.0,,480.0,720,-240.0
03_ne_round_new_24,Gremlin,424775930,424775930,Gremlin,2026-09,,471.0,,580.0,480,100.0
03_ne_round_new_24,Gremlin,43746155,43746155,Gremlin,2026-05,,0.0,,525.0,0.0,525.0
03_ne_round_new_24,Gremlin,43746155,43746155,Gremlin,2026-06,,511.0,,350.0,528,-178.0
03_ne_round_new_24,Gremlin,43746155,43746155,Gremlin,2026-07,,323.0,,350.0,336,14.0
03_ne_round_new_24,Gremlin,43746155,43746155,Gremlin,2026-08,,231.0,,245.0,240,5.0
03_ne_round_new_24,Gremlin,43746155,43746155,Gremlin,2026-09,,226.0,,280.0,240,40.0
03_ne_round_new_24,Gremlin,44619983,44619983,Gremlin,2026-08,,499.0,,900.0,504,396.0
03_ne_round_new_24,Gremlin,44619983,44619983,Gremlin,2026-09,,862.0,,1000.0,864,136.0
03_ne_round_new_24,Gremlin,499624899,499624899,Gremlin,2026-05,,212.0,,270.0,216,54.0
03_ne_round_new_24,Gremlin,499624899,499624899,Gremlin,2026-06,,265.0,,240.0,288,-48.0
03_ne_round_new_24,Gremlin,499629142,499629142,Gremlin,2026-05,,325.0,,570.0,336,234.0
03_ne_round_new_24,Gremlin,499629142,499629142,Gremlin,2026-06,,553.0,,300.0,576,-276.0
03_ne_round_new_24,Gremlin,499629142,499629142,Gremlin,2026-07,,299.0,,300.0,312,-12.0
03_ne_round_new_24,Gremlin,529887348,529887348,Gremlin,2026-05,,6.0,,0.0,24,-24.0
03_ne_round_new_24,Gremlin,529887348,529887348,Gremlin,2026-06,,0.0,,255.0,0.0,255.0
03_ne_round_new_24,Gremlin,529887348,529887348,Gremlin,2026-07,,253.0,,255.0,264,-9.0
03_ne_round_new_24,Gremlin,529887348,529887348,Gremlin,2026-08,,161.0,,165.0,168,-3.0
03_ne_round_new_24,Gremlin,529887348,529887348,Gremlin,2026-09,,161.0,,180.0,168,12.0
03_ne_round_new_24,Gremlin,58452308,58452308,Gremlin,2026-05,,580.0,,640.0,600,40.0
03_ne_round_new_24,Gremlin,58452308,58452308,Gremlin,2026-06,,621.0,,340.0,624,-284.0
03_ne_round_new_24,Gremlin,58452308,58452308,Gremlin,2026-07,,339.0,,340.0,360,-20.0
03_ne_round_new_24,Gremlin,59730914,59730914,Gremlin,2026-08,,340.0,,500.0,360,140.0
03_ne_round_new_24,Gremlin,59730914,59730914,Gremlin,2026-09,,498.0,,650.0,504,146.0
03_ne_round_new_24,Gremlin,59743424,59743424,Gremlin,2026-08,,290.0,,500.0,312,188.0
03_ne_round_new_24,Gremlin,59743424,59743424,Gremlin,2026-09,,471.0,,550.0,480,70.0
03_ne_round_new_24,Gremlin,59743647,59743647,Gremlin,2026-08,,290.0,,500.0,312,188.0
03_ne_round_new_24,Gremlin,59743647,59743647,Gremlin,2026-09,,471.0,,550.0,480,70.0
03_ne_round_new_24,Gremlin,758048932,758048932,Gremlin,2026-05,,302.0,,0.0,312,-312.0
03_ne_round_new_24,Gremlin,758048932,758048932,Gremlin,2026-08,,244.0,,189.0,264,-75.0
03_ne_round_new_24,Gremlin,758048932,758048932,Gremlin,2026-09,,186.0,,189.0,192,-3.0
03_ne_round_new_24,Gremlin,758048943,758048943,Gremlin,2026-05,,347.0,,0.0,360,-360.0
03_ne_round_new_24,Gremlin,758048943,758048943,Gremlin,2026-08,,280.0,,216.0,288,-72.0
03_ne_round_new_24,Gremlin,758048951,758048951,Gremlin,2026-05,,276.0,,0.0,288,-288.0
03_ne_round_new_24,Gremlin,758048951,758048951,Gremlin,2026-08,,207.0,,161.0,216,-55.0
03_ne_round_new_24,Gremlin,758048951,758048951,Gremlin,2026-09,,161.0,,161.0,168,-7.0
03_ne_round_new_24,Gremlin,932861126,932861126,Gremlin,2026-06,,0.0,,432.0,0.0,432.0
03_ne_round_new_24,Gremlin,932861126,932861126,Gremlin,2026-08,,410.0,,456.0,432,24.0
03_ne_round_new_24,Gremlin,942807244,942807244,Gremlin,2026-06,,0.0,,6600.0,0.0,6600.0
03_ne_round_new_24,Gremlin,942807244,942807244,Gremlin,2026-08,,6500.0,,6150.0,6504,-354.0
03_ne_round_new_24,Gremlin,942807244,942807244,Gremlin,2026-09,,6150.0,,7050.0,6168,882.0
03_ne_round_new_24,Gremlin,942809156,942809156,Gremlin,2026-06,,0.0,,2000.0,0.0,2000.0
03_ne_round_new_24,Gremlin,942809156,942809156,Gremlin,2026-07,,1950.0,,2000.0,1968,32.0
03_ne_round_new_24,Gremlin,942809156,942809156,Gremlin,2026-08,,1650.0,,1600.0,1656,-56.0
03_ne_round_new_24,Gremlin,942809156,942809156,Gremlin,2026-09,,1550.0,,1700.0,1560,140.0
03_ne_round_new_24,Gremlin,942865447,942865447,Gremlin,2026-06,,0.0,,468.0,0.0,468.0
03_ne_round_new_24,Gremlin,942865447,942865447,Gremlin,2026-07,,460.0,,468.0,480,-12.0
03_ne_round_new_24,Gremlin,942865447,942865447,Gremlin,2026-08,,360.0,,468.0,360,108.0
03_ne_round_new_24,Gremlin,942865447,942865447,Gremlin,2026-09,,450.0,,576.0,456,120.0
03_ne_round_new_24,Gremlin,942865448,942865448,Gremlin,2026-06,,0.0,,432.0,0.0,432.0
03_ne_round_new_24,Gremlin,942865448,942865448,Gremlin,2026-08,,410.0,,612.0,432,180.0
03_ne_round_new_24,Gremlin,942865448,942865448,Gremlin,2026-09,,580.0,,684.0,600,84.0
03_ne_round_new_24,Gremlin,942865449,942865449,Gremlin,2026-06,,0.0,,276.0,0.0,276.0
03_ne_round_new_24,Gremlin,942865449,942865449,Gremlin,2026-07,,270.0,,276.0,288,-12.0
03_ne_round_new_24,Gremlin,942865449,942865449,Gremlin,2026-08,,240.0,,252.0,240,12.0
03_ne_round_new_24,Gremlin,942865450,942865450,Gremlin,2026-06,,0.0,,360.0,0.0,360.0
03_ne_round_new_24,Gremlin,942865450,942865450,Gremlin,2026-09,,310.0,,336.0,312,24.0
03_ne_round_new_24,Gremlin,942865451,942865451,Gremlin,2026-06,,0.0,,240.0,0.0,240.0
03_ne_round_new_24,Gremlin,942865451,942865451,Gremlin,2026-09,,230.0,,264.0,240,24.0
03_ne_round_new_24,Gremlin,942865452,942865452,Gremlin,2026-06,,0.0,,216.0,0.0,216.0
03_ne_round_new_24,Gremlin,942865452,942865452,Gremlin,2026-09,,190.0,,240.0,192,48.0
03_ne_round_new_24,Gremlin,942865453,942865453,Gremlin,2026-06,,0.0,,240.0,0.0,240.0
03_ne_round_new_24,Gremlin,942865454,942865454,Gremlin,2026-06,,0.0,,288.0,0.0,288.0
03_ne_round_new_24,Gremlin,942865454,942865454,Gremlin,2026-08,,270.0,,312.0,288,24.0
03_ne_round_new_24,Gremlin,942865454,942865454,Gremlin,2026-09,,290.0,,336.0,312,24.0
03_ne_round_new_24,Gremlin,861386736,861386736,Gremlin,2026-05,,350.0,,336.0,360,-24.0
03_ne_round_new_24,Gremlin,861386736,861386736,Gremlin,2026-06,,330.0,,360.0,336,24.0
03_ne_round_new_24,Gremlin,861386736,861386736,Gremlin,2026-08,,300.0,,320.0,312,8.0
03_ne_round_new_24,Gremlin,861386736,861386736,Gremlin,2026-09,,320.0,,400.0,336,64.0
03_ne_round_new_24,Gremlin,134354680,134354680,Gremlin,2026-05,,0.0,,360.0,0.0,360.0
03_ne_round_new_24,Gremlin,134354680,134354680,Gremlin,2026-06,,360.0,,0.0,360,-360.0
03_ne_round_new_24,Gremlin,349654046,349654046,Gremlin,2026-05,,1447.0,,1224.0,1464,-240.0
03_ne_round_new_24,Gremlin,349654046,349654046,Gremlin,2026-06,,1223.0,,0.0,1224,-1224.0
03_ne_round_new_24,Gremlin,40028657,40028657,Gremlin,2026-05,,39.0,,325.0,48,277.0
03_ne_round_new_24,Gremlin,40028657,40028657,Gremlin,2026-06,,322.0,,0.0,336,-336.0
03_ne_round_new_24,Gremlin,43746157,43746157,Gremlin,2026-05,,6.0,,0.0,24,-24.0
03_ne_round_new_24,Gremlin,492875663,492875663,Gremlin,2026-05,,128.0,,140.0,144,-4.0
03_ne_round_new_24,Gremlin,492875663,492875663,Gremlin,2026-06,,124.0,,0.0,144,-144.0
03_ne_round_new_24,Gremlin,492883010,492883010,Gremlin,2026-05,,238.0,,378.0,240,138.0
03_ne_round_new_24,Gremlin,492883010,492883010,Gremlin,2026-06,,374.0,,0.0,384,-384.0
03_ne_round_new_24,Gremlin,494755143,494755143,Gremlin,2026-05,,58.0,,0.0,72,-72.0
03_ne_round_new_24,Gremlin,529887357,529887357,Gremlin,2026-05,,39.0,,0.0,48,-48.0
03_ne_round_new_24,Gremlin,529892624,529892624,Gremlin,2026-05,,28.0,,0.0,48,-48.0
03_ne_round_new_24,Gremlin,550226639,550226639,Gremlin,2026-05,,108.0,,0.0,120,-120.0
03_ne_round_new_24,Gremlin,692318750,692318750,Gremlin,2026-05,,430.0,,0.0,432,-432.0
03_ne_round_new_24,Gremlin,722623447,722623447,Gremlin,2026-05,,500.0,,1500.0,504,996.0
03_ne_round_new_24,Gremlin,722623447,722623447,Gremlin,2026-06,,1500.0,,0.0,1512,-1512.0
03_ne_round_new_24,Gremlin,722627244,722627244,Gremlin,2026-05,,600.0,,1000.0,600,400.0
03_ne_round_new_24,Gremlin,722627244,722627244,Gremlin,2026-06,,1000.0,,0.0,1008,-1008.0
03_ne_round_new_24,Gremlin,758048960,758048960,Gremlin,2026-05,,256.0,,0.0,264,-264.0
03_ne_round_new_24,Tesfe,543554305,543554305,Tesfe,2026-05,,575.0,,575.0,576,-1.0
03_ne_round_new_24,Tesfe,543554305,543554305,Tesfe,2026-06,,230.0,,0.0,240,-240.0
03_ne_round_new_24,Tesfe,543554305,543554305,Tesfe,2026-08,,287.0,,287.0,288,-1.0
03_ne_round_new_24,Tesfe,543554305,543554305,Tesfe,2026-09,,287.0,,287.0,288,-1.0
03_ne_round_new_24,Tesfe,608928608,608928608,Tesfe,2026-06,,345.0,,0.0,360,-360.0
03_ne_round_new_24,Tesfe,608928608,608928608,Tesfe,2026-08,,1149.0,,1160.0,1152,8.0
03_ne_round_new_24,Tesfe,686885271,686885271,Tesfe,2026-05,,1765.0,,1768.0,1776,-8.0
03_ne_round_new_24,Tesfe,686885271,686885271,Tesfe,2026-06,,824.0,,2000.0,840,1160.0
03_ne_round_new_24,Tesfe,686885271,686885271,Tesfe,2026-07,,2000.0,,2000.0,2016,-16.0
03_ne_round_new_24,Tesfe,686885271,686885271,Tesfe,2026-08,,2000.0,,2000.0,2016,-16.0
03_ne_round_new_24,Tesfe,686885271,686885271,Tesfe,2026-09,,2000.0,,2000.0,2016,-16.0
03_ne_round_new_24,Tesfe,876241399,876241399,Tesfe,2026-05,,1765.0,,1768.0,1776,-8.0
03_ne_round_new_24,Tesfe,876241399,876241399,Tesfe,2026-06,,824.0,,2000.0,840,1160.0
03_ne_round_new_24,Tesfe,876241399,876241399,Tesfe,2026-07,,2000.0,,2000.0,2016,-16.0
03_ne_round_new_24,Tesfe,876241399,876241399,Tesfe,2026-08,,2000.0,,2000.0,2016,-16.0
03_ne_round_new_24,Tesfe,876241399,876241399,Tesfe,2026-09,,2000.0,,2000.0,2016,-16.0
03_ne_round_new_24,Tesfe,918426226,918426226,Tesfe,2026-06,,0.0,,1776.0,0.0,1776.0
03_ne_round_new_24,Tesfe,918426226,918426226,Tesfe,2026-09,,1471.0,,1476.0,1488,-12.0
03_ne_round_new_24,Tesfe,918426227,918426227,Tesfe,2026-06,,0.0,,1768.0,0.0,1768.0
03_ne_round_new_24,Tesfe,918426227,918426227,Tesfe,2026-07,,1765.0,,1768.0,1776,-8.0
03_ne_round_new_24,Tesfe,918426227,918426227,Tesfe,2026-09,,1471.0,,1472.0,1488,-16.0
03_ne_round_new_24,Tesfe,918426228,918426228,Tesfe,2026-06,,0.0,,1768.0,0.0,1768.0
03_ne_round_new_24,Tesfe,918426228,918426228,Tesfe,2026-07,,1765.0,,1768.0,1776,-8.0
03_ne_round_new_24,Tesfe,918426228,918426228,Tesfe,2026-09,,1471.0,,1472.0,1488,-16.0
03_ne_round_new_24,Tesfe,918426229,918426229,Tesfe,2026-06,,0.0,,1776.0,0.0,1776.0
03_ne_round_new_24,Tesfe,918426229,918426229,Tesfe,2026-09,,1471.0,,1476.0,1488,-12.0
03_ne_round_new_24,Tesfe,918426230,918426230,Tesfe,2026-06,,0.0,,500.0,0.0,500.0
03_ne_round_new_24,Tesfe,918426230,918426230,Tesfe,2026-07,,500.0,,500.0,504,-4.0
03_ne_round_new_24,Tesfe,918426230,918426230,Tesfe,2026-08,,265.0,,265.0,288,-23.0
03_ne_round_new_24,Tesfe,918426230,918426230,Tesfe,2026-09,,471.0,,471.0,480,-9.0
03_ne_round_new_24,Tesfe,918426231,918426231,Tesfe,2026-06,,0.0,,235.0,0.0,235.0
03_ne_round_new_24,Tesfe,918426231,918426231,Tesfe,2026-07,,235.0,,235.0,240,-5.0
03_ne_round_new_24,Tesfe,918426231,918426231,Tesfe,2026-08,,176.0,,176.0,192,-16.0
03_ne_round_new_24,Tesfe,918426231,918426231,Tesfe,2026-09,,353.0,,353.0,360,-7.0
03_ne_round_new_24,Tesfe,918435511,918435511,Tesfe,2026-06,,0.0,,1116.0,0.0,1116.0
03_ne_round_new_24,Tesfe,918435511,918435511,Tesfe,2026-07,,1111.0,,1116.0,1128,-12.0
03_ne_round_new_24,Tesfe,918435511,918435511,Tesfe,2026-08,,389.0,,390.0,408,-18.0
03_ne_round_new_24,Tesfe,918435511,918435511,Tesfe,2026-09,,1333.0,,1446.0,1344,102.0
03_ne_round_new_24,Tesfe,918435512,918435512,Tesfe,2026-06,,0.0,,1120.0,0.0,1120.0
03_ne_round_new_24,Tesfe,918435512,918435512,Tesfe,2026-07,,1111.0,,1120.0,1128,-8.0
03_ne_round_new_24,Tesfe,918435512,918435512,Tesfe,2026-08,,389.0,,400.0,408,-8.0
03_ne_round_new_24,Tesfe,918435512,918435512,Tesfe,2026-09,,1333.0,,1460.0,1344,116.0
03_ne_round_new_24,Tesfe,918435513,918435513,Tesfe,2026-06,,0.0,,672.0,0.0,672.0
03_ne_round_new_24,Tesfe,918435513,918435513,Tesfe,2026-08,,278.0,,280.0,288,-8.0
03_ne_round_new_24,Tesfe,918435513,918435513,Tesfe,2026-09,,889.0,,944.0,912,32.0
03_ne_round_new_24,Tesfe,926949170,926949170,Tesfe,2026-06,,0.0,,890.0,0.0,890.0
03_ne_round_new_24,Tesfe,926949170,926949170,Tesfe,2026-07,,882.0,,890.0,888,2.0
03_ne_round_new_24,Tesfe,926949170,926949170,Tesfe,2026-09,,824.0,,890.0,840,50.0
03_ne_round_new_24,Tesfe,926954173,926954173,Tesfe,2026-06,,0.0,,710.0,0.0,710.0
03_ne_round_new_24,Tesfe,926954173,926954173,Tesfe,2026-07,,706.0,,710.0,720,-10.0
03_ne_round_new_24,Tesfe,926954173,926954173,Tesfe,2026-09,,588.0,,590.0,600,-10.0
03_ne_round_new_24,Tesfe,926954174,926954174,Tesfe,2026-06,,0.0,,710.0,0.0,710.0
03_ne_round_new_24,Tesfe,926954174,926954174,Tesfe,2026-07,,706.0,,710.0,720,-10.0
03_ne_round_new_24,Tesfe,926954174,926954174,Tesfe,2026-09,,588.0,,590.0,600,-10.0
03_ne_round_new_24,Tesfe,927023387,927023387,Tesfe,2026-06,,647.0,,890.0,648,242.0
03_ne_round_new_24,Tesfe,927023387,927023387,Tesfe,2026-07,,882.0,,890.0,888,2.0
03_ne_round_new_24,Tesfe,927023387,927023387,Tesfe,2026-09,,824.0,,890.0,840,50.0
03_ne_round_new_24,Tesfe,927042177,927042177,Tesfe,2026-06,,0.0,,885.0,0.0,885.0
03_ne_round_new_24,Tesfe,927042177,927042177,Tesfe,2026-07,,882.0,,885.0,888,-3.0
03_ne_round_new_24,Tesfe,927042177,927042177,Tesfe,2026-08,,353.0,,355.0,360,-5.0
03_ne_round_new_24,Tesfe,927042177,927042177,Tesfe,2026-09,,824.0,,885.0,840,45.0
03_ne_round_new_24,Tesfe,964006307,964006307,Tesfe,2026-08,,690.0,,700.0,696,4.0
03_ne_round_new_24,Tesfe,964009719,964009719,Tesfe,2026-08,,1136.0,,1160.0,1152,8.0
03_ne_round_new_24,Tesfe,964009719,964009719,Tesfe,2026-09,,568.0,,1160.0,576,584.0
03_ne_round_new_24,Tesfe,964012793,964012793,Tesfe,2026-09,,357.0,,600.0,360,240.0
03_ne_round_new_24,Tesfe,964012794,964012794,Tesfe,2026-08,,1071.0,,1100.0,1080,20.0
03_ne_round_new_24,Tesfe,964012794,964012794,Tesfe,2026-09,,536.0,,900.0,552,348.0
03_ne_round_new_24,Tesfe,964012795,964012795,Tesfe,2026-09,,417.0,,720.0,432,288.0
03_ne_round_new_24,Tesfe,120796591,120796591,Tesfe,2026-05,,1029.0,,1100.0,1032,68.0
03_ne_round_new_24,Tesfe,120796591,120796591,Tesfe,2026-06,,1603.0,,1650.0,1608,42.0
03_ne_round_new_24,Tesfe,120796591,120796591,Tesfe,2026-07,,1574.0,,1650.0,1584,66.0
03_ne_round_new_24,Tesfe,120796591,120796591,Tesfe,2026-09,,1721.0,,1870.0,1728,142.0
03_ne_round_new_24,Tesfe,246014967,246014967,Tesfe,2026-05,,328.0,,330.0,336,-6.0
03_ne_round_new_24,Tesfe,246014967,246014967,Tesfe,2026-06,,746.0,,770.0,768,2.0
03_ne_round_new_24,Tesfe,246014967,246014967,Tesfe,2026-07,,731.0,,770.0,744,26.0
03_ne_round_new_24,Tesfe,246014967,246014967,Tesfe,2026-09,,791.0,,880.0,792,88.0
03_ne_round_new_24,Tesfe,358122186,358122186,Tesfe,2026-05,,433.0,,440.0,456,-16.0
03_ne_round_new_24,Tesfe,358122186,358122186,Tesfe,2026-06,,350.0,,440.0,360,80.0
03_ne_round_new_24,Tesfe,358122186,358122186,Tesfe,2026-07,,350.0,,440.0,360,80.0
03_ne_round_new_24,Tesfe,358122186,358122186,Tesfe,2026-09,,383.0,,440.0,384,56.0
03_ne_round_new_24,Tesfe,358125696,358125696,Tesfe,2026-05,,648.0,,660.0,648,12.0
03_ne_round_new_24,Tesfe,358125696,358125696,Tesfe,2026-06,,535.0,,550.0,552,-2.0
03_ne_round_new_24,Tesfe,358125696,358125696,Tesfe,2026-07,,521.0,,550.0,528,22.0
03_ne_round_new_24,Tesfe,358125696,358125696,Tesfe,2026-09,,563.0,,660.0,576,84.0
03_ne_round_new_24,Tesfe,358132137,358132137,Tesfe,2026-05,,422.0,,440.0,432,8.0
03_ne_round_new_24,Tesfe,358132137,358132137,Tesfe,2026-06,,344.0,,440.0,360,80.0
03_ne_round_new_24,Tesfe,358132137,358132137,Tesfe,2026-07,,344.0,,440.0,360,80.0
03_ne_round_new_24,Tesfe,358132137,358132137,Tesfe,2026-09,,375.0,,440.0,384,56.0
03_ne_round_new_24,Tesfe,47920705,47920705,Tesfe,2026-05,,1324.0,,1430.0,1344,86.0
03_ne_round_new_24,Tesfe,47920705,47920705,Tesfe,2026-06,,1603.0,,1650.0,1608,42.0
03_ne_round_new_24,Tesfe,47920705,47920705,Tesfe,2026-07,,1574.0,,1650.0,1584,66.0
03_ne_round_new_24,Tesfe,47920705,47920705,Tesfe,2026-09,,1721.0,,1870.0,1728,142.0
03_ne_round_new_24,Tesfe,47920706,47920706,Tesfe,2026-05,,986.0,,990.0,1008,-18.0
03_ne_round_new_24,Tesfe,47920706,47920706,Tesfe,2026-06,,1197.0,,1210.0,1200,10.0
03_ne_round_new_24,Tesfe,47920706,47920706,Tesfe,2026-07,,1183.0,,1210.0,1200,10.0
03_ne_round_new_24,Tesfe,47920706,47920706,Tesfe,2026-09,,1296.0,,1430.0,1296,134.0
03_ne_round_new_24,Tesfe,271298038,271298038,Tesfe,2026-05,,1118.0,,1118.0,1128,-10.0
03_ne_round_new_24,Tesfe,271298038,271298038,Tesfe,2026-06,,1118.0,,0.0,1128,-1128.0
03_ne_round_new_24,Tesfe,291701620,291701620,Tesfe,2026-05,,843.0,,843.0,864,-21.0
03_ne_round_new_24,Tesfe,291701620,291701620,Tesfe,2026-06,,843.0,,0.0,864,-864.0
03_ne_round_new_24,Tesfe,384471571,384471571,Tesfe,2026-05,,345.0,,345.0,360,-15.0
03_ne_round_new_24,Tesfe,384471571,384471571,Tesfe,2026-06,,345.0,,0.0,360,-360.0
03_ne_round_new_24,Tesfe,486174467,486174467,Tesfe,2026-05,,284.0,,284.0,288,-4.0
